timestamp, light1, light2, light3, UUID 
1498223447256,517,4298,517,,80ec3f676e17debf
1498223447439,520,4310,520,,80ec3f676e17debf
1498223447439,520,4310,520,,80ec3f676e17debf
1498223447619,518,4271,518,,80ec3f676e17debf
1498223447802,531,4256,531,,80ec3f676e17debf
1498223447802,531,4256,531,,80ec3f676e17debf
1498223447978,524,4310,524,,80ec3f676e17debf
1498223447978,524,4310,524,,80ec3f676e17debf
1498223448158,522,4271,522,,80ec3f676e17debf
1498223448158,522,4271,522,,80ec3f676e17debf
1498223448339,518,4271,518,,80ec3f676e17debf
1498223448339,518,4271,518,,80ec3f676e17debf
1498223448518,518,4271,518,,80ec3f676e17debf
1498223448697,515,4258,515,,80ec3f676e17debf
1498223448697,515,4258,515,,80ec3f676e17debf
1498223448878,524,4244,524,,80ec3f676e17debf
1498223448878,524,4244,524,,80ec3f676e17debf
1498223449057,522,4271,522,,80ec3f676e17debf
1498223449057,522,4271,522,,80ec3f676e17debf
1498223449237,515,4258,515,,80ec3f676e17debf
1498223449237,515,4258,515,,80ec3f676e17debf
1498223449423,524,4310,524,,80ec3f676e17debf
1498223449596,524,4310,524,,80ec3f676e17debf
1498223449596,524,4310,524,,80ec3f676e17debf
1498223449777,516,4367,516,,80ec3f676e17debf
1498223449777,516,4367,516,,80ec3f676e17debf
1498223449957,520,4437,520,,80ec3f676e17debf
1498223449957,520,4437,520,,80ec3f676e17debf
1498223450137,520,4437,520,,80ec3f676e17debf
1498223450137,520,4437,520,,80ec3f676e17debf
1498223450317,520,4437,520,,80ec3f676e17debf
1498223450498,518,4396,518,,80ec3f676e17debf
1498223450498,518,4396,518,,80ec3f676e17debf
1498223450679,518,4468,518,,80ec3f676e17debf
1498223450679,518,4468,518,,80ec3f676e17debf
1498223450859,513,4426,513,,80ec3f676e17debf
1498223450859,513,4426,513,,80ec3f676e17debf
1498223451038,496,4391,496,,80ec3f676e17debf
1498223451396,490,4349,490,,80ec3f676e17debf
1498223451396,490,4349,490,,80ec3f676e17debf
1498223451576,463,4296,463,,80ec3f676e17debf
1498223451576,463,4296,463,,80ec3f676e17debf
1498223451757,454,4237,454,,80ec3f676e17debf
1498223451757,454,4237,454,,80ec3f676e17debf
1498223451937,449,4191,449,,80ec3f676e17debf
1498223452129,449,4191,449,,80ec3f676e17debf
1498223452297,442,4176,442,,80ec3f676e17debf
1498223452297,442,4176,442,,80ec3f676e17debf
1498223452477,440,4207,440,,80ec3f676e17debf
1498223452656,450,4237,450,,80ec3f676e17debf
1498223452656,450,4237,450,,80ec3f676e17debf
1498223452656,450,4237,450,,80ec3f676e17debf
1498223452836,442,4176,442,,80ec3f676e17debf
1498223452836,442,4176,442,,80ec3f676e17debf
1498223453019,435,4160,435,,80ec3f676e17debf
1498223453197,430,4113,430,,80ec3f676e17debf
1498223453197,430,4113,430,,80ec3f676e17debf
1498223453376,421,4127,421,,80ec3f676e17debf
1498223453376,421,4127,421,,80ec3f676e17debf
1498223453557,413,4062,413,,80ec3f676e17debf
1498223454637,400,3994,400,,80ec3f676e17debf
1498223454637,400,3994,400,,80ec3f676e17debf
