1498222741500,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-87;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-93;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222741798,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-87;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-93;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222742122,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222742401,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222742701,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222743004,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222743306,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222743597,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222743895,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222744222,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222744508,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222744814,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222745264,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222745403,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222745722,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222746005,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222746309,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222746606,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222746901,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222747200,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222747503,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222747811,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222748117,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222748407,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222748710,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222749022,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-88;,ec:08:6b:8a:c2:69,-85;,34:31:c4:df:21:46,-91;,3a:10:d5:0c:71:80,-92;,38:10:d5:0c:71:80,-93;,,80ec3f676e17debf
1498222749301,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222749609,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222750428,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222750508,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222751205,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222751416,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222751719,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222752014,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222752454,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222752610,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222752920,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222753204,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222754365,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222754456,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222755020,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222755317,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222755613,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222756070,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
1498222756200,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-71;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,fc:3f:db:e5:15:42,-86;,ec:08:6b:8a:c2:69,-83;,34:31:c4:df:21:46,-91;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4b:e0,-88;,,80ec3f676e17debf
