1498222652386,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222652688,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222652982,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222653438,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222653722,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222653915,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222654200,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222654482,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222654782,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222655083,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222655380,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222655687,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222655985,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222656284,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222656719,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222656939,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222657178,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222657480,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222657805,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222658081,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222658391,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222658721,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222659002,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222659288,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222659583,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222659876,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222660177,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222660484,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222660797,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222661083,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222661378,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222661700,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222661984,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222662283,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222662609,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222662881,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222663191,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222663491,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222663803,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222664084,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222664376,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222664679,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222664981,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222665291,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222665581,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222665885,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222666207,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
1498222666502,24:de:c6:e5:4c:12,-72;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:14,-73;,24:de:c6:e5:4c:00,-76;,24:de:c6:e5:4c:01,-76;,24:de:c6:e5:4b:e0,-86;,24:de:c6:e5:4b:e3,-87;,24:de:c6:e5:4b:e1,-87;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-73;,24:de:c6:e5:4c:02,-76;,24:de:c6:e5:4c:04,-76;,24:de:c6:e5:4b:e2,-86;,24:de:c6:e5:4b:e4,-86;,,80ec3f676e17debf
