1498222544967,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222545263,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222545593,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222545862,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222546160,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222546459,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222546765,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222547070,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222547364,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222547653,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222547963,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222548285,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222548590,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222548870,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222549157,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222549461,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
1498222549808,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-66;,24:de:c6:e5:4c:00,-66;,24:de:c6:e5:4c:03,-66;,24:de:c6:e5:4c:02,-66;,24:de:c6:e5:4c:04,-66;,24:de:c6:e5:4b:e0,-83;,24:de:c6:e5:4b:e1,-83;,24:de:c6:e5:4b:e3,-83;,24:de:c6:e5:4b:e4,-82;,24:de:c6:e5:4b:e2,-83;,,80ec3f676e17debf
